,Unnamed: 0,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
1327,5305,2004-01-01,Shallow Fog,0.2713414634146342,1.0,0.0,0.8046874999999999,0.3283582089552244,0.0,0.0,8.5,0.0,0.0,0.008749999999999999,0.0,2004.0,1.0,1.0,1.0,17.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4374999999999999,0.025265367954678108,0.9330127018922196,0.75,0.9964874635286429,0.559162567500375,2,17,19,1,1,0.0
1328,5309,2004-01-02,Fog,0.35975609756097554,1.0,0.0,0.9830729166666666,0.33675373134328423,0.0,0.0,9.0,0.0,0.0,0.0035416666666666674,0.27567567567567564,2004.0,1.0,1.0,2.0,17.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4374999999999999,0.025265367954678108,0.9330127018922196,0.75,0.9964874635286429,0.559162567500375,5,19,19,0,10,0.0
1329,5313,2004-01-03,Shallow Fog,0.3344947735191637,1.0,0.0,0.90625,0.34328358208955295,0.0,0.0,9.142857142857142,0.0,0.0,0.009285714285714284,0.12162162162162166,2004.0,1.0,1.0,3.0,17.428571428571427,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.028874706233917836,0.9330127018922196,0.75,0.9964874635286429,0.559162567500375,4,19,19,1,5,0.0
1330,5317,2004-01-04,Fog,0.30487804878048785,1.0,0.0,0.953125,0.34328358208955295,0.0,0.0,7.166666666666668,0.0,0.0,0.015555555555555559,0.025225225225225228,2004.0,1.0,1.0,4.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4999999999999998,0.011358057903643878,0.9330127018922196,0.75,0.9964874635286429,0.559162567500375,3,19,19,3,1,0.0
1331,5321,2004-01-05,Fog,0.30487804878048785,1.0,0.0,0.9635416666666666,0.35074626865671643,0.0,0.0,7.0,0.0,0.0,0.005,0.0,2004.0,1.0,2.0,5.0,18.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.56470476127563,0.008518543427732894,0.9330127018922194,0.75,0.9859991624270544,0.6174946222389921,3,19,19,0,1,0.0
1332,5325,2004-01-06,Fog,0.3170731707317074,1.0,0.0,1.0,0.3460820895522393,0.0,0.0,7.0,0.0,0.0,0.0016666666666666668,0.10337837837837838,2004.0,1.0,2.0,6.0,17.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4374999999999999,0.025265367954678108,0.9330127018922196,0.75,0.9859991624270544,0.6174946222389921,3,19,19,0,4,0.0
1333,5329,2004-01-07,Clear,0.3902439024390244,0.0,0.0,0.8125,0.34328358208955295,0.0,0.0,13.0,0.0,0.0,0.021666666666666667,0.15135135135135136,2004.0,1.0,2.0,7.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24999999999999975,0.06698729810778081,0.9330127018922194,0.75,0.9859991624270544,0.6174946222389921,6,17,19,5,6,2.0
1334,5333,2004-01-08,Partly Cloudy,0.3170731707317074,0.0,0.0,0.75,0.35074626865671643,0.0,0.0,11.0,0.0,0.0,0.025,0.17567567567567569,2004.0,1.0,2.0,8.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6294095225512601,0.017037086855465792,0.9330127018922194,0.75,0.9859991624270544,0.6174946222389921,3,16,19,6,7,1.0
1335,5337,2004-01-09,Clear,0.36585365853658536,0.0,0.0,0.7604166666666666,0.3358208955223887,0.0,0.0,13.0,0.0,0.0,0.03833333333333333,0.15135135135135136,2004.0,1.0,2.0,9.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6294095225512601,0.017037086855465792,0.9330127018922194,0.75,0.9859991624270544,0.6174946222389921,5,16,19,10,6,2.0
1336,5341,2004-01-10,Fog,0.3902439024390244,1.0,0.0,0.875,0.3358208955223887,0.0,0.0,12.0,0.0,0.0,0.01,0.0,2004.0,1.0,2.0,10.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6294095225512601,0.017037086855465792,0.9330127018922194,0.75,0.9859991624270544,0.6174946222389921,6,19,19,1,1,1.0
1337,5345,2004-01-11,Clear,0.4390243902439025,0.0,0.0,0.8125,0.3208955223880601,0.0,0.0,15.0,0.0,0.0,0.01833333333333333,0.0,2004.0,1.0,2.0,11.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24999999999999975,0.06698729810778081,0.9330127018922194,0.75,0.9859991624270544,0.6174946222389921,8,17,18,4,1,2.0
1338,5349,2004-01-12,Shallow Fog,0.4564459930313589,1.0,0.0,0.8928571428571429,0.31343283582089576,0.0,0.0,14.428571428571427,0.0,0.0,0.009761904761904763,0.24324324324324326,2004.0,1.0,3.0,12.0,17.571428571428573,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4470585032216085,0.02644083668313701,0.9330127018922196,0.75,0.9686823294520612,0.6741773100327623,8,19,17,1,9,2.0
