,Unnamed: 0,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp,sequence
0,706,2000-11-01,Clear,0.6132404181184671,0.0,0.0,0.8764880952380951,0.2878464818763333,0.0,0.0,21.142857142857142,0.0,0.0,0.021964285714285714,0.0859073359073359,2000.0,11.0,44.0,1.0,12.714285714285715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9193578029523972,0.3876334153592152,0.9330127018922192,0.24999999999999975,0.7411688128691917,0.061940149008663015,14,19,14,5,3,4.0,0
1,707,2000-11-01,Smoke,0.5365853658536586,0.0,0.0,0.3604166666666666,0.2865671641791049,0.0,0.0,31.8,0.0,0.0,0.05666666666666668,0.16054054054054054,2000.0,11.0,44.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3792893218813452,0.9504983837549122,0.9330127018922192,0.24999999999999975,0.7411688128691918,0.061940149008663015,11,7,14,15,6,8.0,0
2,708,2000-11-01,Smoke,0.5447154471544716,0.0,0.0,0.4809027777777777,0.28233830845771196,0.0,0.0,28.0,0.0,0.0,0.03666666666666666,0.24234234234234234,2000.0,11.0,44.0,1.0,12.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0524158965555365,0.4410744349011211,0.9330127018922192,0.24999999999999975,0.7411688128691917,0.061940149008663015,11,10,14,9,9,7.0,0
3,709,2000-11-01,Smoke,0.6219512195121952,0.0,0.0,0.75,0.2910447761194037,0.0,0.0,24.0,0.0,0.0,0.02875,0.20067567567567568,2000.0,11.0,44.0,1.0,17.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.43749999999999983,0.025265367954678108,0.9330127018922192,0.24999999999999975,0.7411688128691918,0.061940149008663015,14,16,15,7,7,5.0,0
4,710,2000-11-02,Clear,0.6132404181184671,0.0,0.0,0.8511904761904763,0.3070362473347549,0.0,0.0,21.714285714285715,0.0,0.0,0.01886904761904762,0.14305019305019304,2000.0,11.0,44.0,2.0,10.142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8932131312535088,0.4852066584866751,0.9330127018922192,0.24999999999999975,0.7411688128691917,0.061940149008663015,14,18,17,4,5,4.0,0
5,711,2000-11-02,Smoke,0.6097560975609757,0.0,0.0,0.4979166666666666,0.30597014925373145,0.0,0.0,30.0,0.0,0.0,0.053333333333333344,0.20054054054054052,2000.0,11.0,44.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3792893218813452,0.9504983837549122,0.9330127018922192,0.24999999999999975,0.7411688128691918,0.061940149008663015,14,10,16,14,7,7.0,0
6,712,2000-11-02,Smoke,0.5894308943089431,0.0,0.0,0.5572916666666666,0.3009950248756219,0.0,0.0,27.33333333333333,0.0,0.0,0.04166666666666666,0.13378378378378378,2000.0,11.0,44.0,2.0,12.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0524158965555365,0.4410744349011211,0.9330127018922192,0.24999999999999975,0.7411688128691917,0.061940149008663015,13,11,16,11,5,6.0,0
7,713,2000-11-02,Smoke,0.5853658536585367,0.0,0.0,0.6909722222222223,0.30597014925373145,0.0,0.0,23.66666666666667,0.0,0.0,0.026111111111111116,0.13423423423423422,2000.0,11.0,44.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3735301591495797,0.02800812832108222,0.9330127018922192,0.24999999999999975,0.7411688128691919,0.061940149008663015,13,15,16,6,5,5.0,0
8,714,2000-11-03,Clear,0.5853658536585367,0.0,0.0,0.9375,0.3097014925373136,0.0,0.0,19.0,0.0,0.0,0.025,0.0,2000.0,11.0,44.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9914814565722672,0.5647047612756302,0.9330127018922192,0.24999999999999975,0.7411688128691918,0.061940149008663015,13,19,17,6,1,4.0,0
9,715,2000-11-03,Smoke,0.5060975609756098,0.0,0.0,0.35416666666666663,0.3078358208955225,0.0,0.0,30.75,0.0,0.0,0.05,0.26351351351351354,2000.0,11.0,44.0,3.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3167592717138665,0.9423822514075068,0.9330127018922192,0.24999999999999975,0.7411688128691918,0.061940149008663015,10,7,17,13,10,7.0,0
