,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
0,2000-01-01,Fog,0.3685636856368564,1.0,0.0,0.9641203703703702,0.3258706467661696,0.0,0.0,9.666666666666666,0.0,0.0,0.00524485596707819,0.0,2000.0,1.0,52.0,1.0,10.666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.9330127018922195,0.75,0.9964874635286429,0.4408374324996251,5,19,19,0,1,0.0
4,2000-01-02,Fog,0.3658536585365853,1.0,0.0,0.8571428571428571,0.3198294243070366,0.0,0.0,11.285714285714286,0.0,0.0,0.006666666666666666,0.09305019305019305,2000.0,1.0,52.0,2.0,12.714285714285714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9193578029523973,0.3876334153592152,0.9330127018922195,0.75,0.996487463528643,0.4408374324996251,5,18,18,0,4,1.0
8,2000-01-03,Fog,0.32791327913279145,1.0,0.0,0.8935185185185186,0.3167495854063021,0.0,0.0,9.11111111111111,0.0,0.0,0.0059764309764309765,0.0891891891891892,2000.0,1.0,1.0,3.0,10.666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.9330127018922195,0.75,0.9964874635286429,0.559162567500375,4,19,18,0,4,0.0
12,2000-01-04,Fog,0.3414634146341463,1.0,0.0,0.9236111111111112,0.31592039800995053,0.0,0.0,9.222222222222221,0.0,0.0,0.0031818181818181824,0.050450450450450456,2000.0,1.0,1.0,4.0,10.666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.9330127018922195,0.75,0.9964874635286429,0.559162567500375,4,19,18,0,2,0.0
16,2000-01-05,Fog,0.32012195121951226,1.0,0.0,0.9557291666666666,0.3218283582089556,0.0,0.0,7.75,0.0,0.0,0.006363636363636363,0.08783783783783784,2000.0,1.0,1.0,5.0,9.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88201188726444,0.5161761903189075,0.9330127018922195,0.75,0.996487463528643,0.559162567500375,3,19,18,0,4,0.0
20,2000-01-06,Fog,0.31010452961672474,1.0,0.0,0.9270833333333333,0.3123667377398723,0.0,0.0,7.857142857142857,0.0,0.0,0.007034632034632033,0.17181467181467183,2000.0,1.0,1.0,6.0,12.857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9080064727668337,0.4024267568725399,0.9330127018922195,0.75,0.996487463528643,0.559162567500375,3,19,17,0,6,0.0
24,2000-01-07,Fog,0.3170731707317074,1.0,0.0,0.9999999999999999,0.306902985074627,0.0,0.0,7.0,0.0,0.0,0.0043749999999999995,0.03783783783783784,2000.0,1.0,1.0,7.0,11.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8981880775833476,0.45580582617584064,0.9330127018922195,0.75,0.996487463528643,0.559162567500375,3,19,17,0,2,0.0
28,2000-01-08,Fog,0.3902439024390244,1.0,0.0,0.9625,0.2895522388059707,0.0,0.0,10.6,0.0,0.0,0.007666666666666666,0.2210810810810811,2000.0,1.0,1.0,8.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8539058011260054,0.353407417371093,0.9330127018922194,0.75,0.9964874635286429,0.559162567500375,6,19,15,0,8,1.0
32,2000-01-09,Fog,0.40650406504065045,1.0,0.0,0.9375,0.2835820895522394,0.0,0.0,11.666666666666666,0.0,0.0,0.011111111111111112,0.2846846846846847,2000.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9719918716789179,0.6264698408504201,0.9330127018922193,0.75,0.9964874635286428,0.559162567500375,7,19,14,1,10,1.0
36,2000-01-10,Fog,0.41463414634146345,1.0,0.0,0.9999999999999999,0.2835820895522394,0.0,0.0,11.0,0.0,0.0,0.013333333333333334,0.0,2000.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.9330127018922194,0.75,0.9859991624270543,0.6174946222389921,7,19,14,2,1,1.0
40,2000-01-11,Clear,0.41463414634146345,0.0,0.0,0.9375,0.2910447761194037,0.0,0.0,12.0,0.0,0.0,0.02,0.1,2000.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.9330127018922194,0.75,0.9859991624270543,0.6174946222389921,7,19,15,4,4,1.0
44,2000-01-12,Light Rain,0.475609756097561,0.0,0.0,0.9375,0.2835820895522394,1.0,0.0,14.5,0.0,0.0,0.03333333333333333,0.35,2000.0,1.0,2.0,12.0,22.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9579878075183766,0.3102952387243695,0.9330127018922194,0.75,0.9859991624270543,0.6174946222389921,9,19,14,8,13,2.0
48,2000-01-13,Fog,0.4227642276422765,1.0,0.0,0.9999999999999999,0.2761194029850751,0.0,0.0,11.333333333333334,0.0,0.0,0.016666666666666666,0.05000000000000001,2000.0,1.0,2.0,13.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.923176335210009,0.2556790289518217,0.9330127018922193,0.75,0.9859991624270542,0.6174946222389921,7,19,13,3,2,1.0
52,2000-01-14,Clear,0.29268292682926833,0.0,0.0,0.8958333333333334,0.29850746268656714,0.0,0.0,7.5,0.0,0.0,0.03,0.0,2000.0,1.0,2.0,14.0,22.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9579878075183766,0.3102952387243695,0.9330127018922194,0.75,0.9859991624270543,0.6174946222389921,3,19,16,7,1,0.0
56,2000-01-15,Clear,0.29756097560975614,0.0,0.0,0.8916666666666666,0.3104477611940302,0.0,0.0,7.8,0.0,0.0,0.025,0.11027027027027028,2000.0,1.0,2.0,15.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9297877056362575,0.6366025403784438,0.9330127018922194,0.75,0.9859991624270543,0.6174946222389921,3,19,17,6,4,0.0
60,2000-01-16,Clear,0.2682926829268293,0.0,0.0,0.9020833333333333,0.3402985074626871,0.0,0.0,6.4,0.0,0.0,0.03133333333333333,0.16054054054054054,2000.0,1.0,2.0,16.0,13.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8780238966157533,0.363397459621556,0.9330127018922194,0.75,0.9859991624270543,0.6174946222389921,2,19,19,7,6,0.0
64,2000-01-17,Clear,0.2682926829268293,0.0,0.0,0.9010416666666666,0.34328358208955256,0.0,0.0,6.5,0.0,0.0,0.018333333333333333,0.2756756756756757,2000.0,1.0,3.0,17.0,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9267766952966369,0.6767766952966369,0.9330127018922194,0.75,0.9686823294520611,0.6741773100327622,2,19,19,4,10,0.0
68,2000-01-18,Clear,0.2682926829268293,0.0,0.0,0.8645833333333334,0.3283582089552244,0.0,0.0,7.0,0.0,0.0,0.03666666666666667,0.3,2000.0,1.0,3.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9829629131445341,0.6294095225512604,0.9330127018922194,0.75,0.9686823294520611,0.6741773100327622,2,19,19,9,11,0.0
72,2000-01-19,Clear,0.34146341463414637,0.0,0.0,0.8472222222222223,0.28109452736318463,0.0,0.0,10.333333333333334,0.0,0.0,0.03333333333333333,0.16666666666666666,2000.0,1.0,3.0,19.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8455220308284975,0.15447796917150222,0.9330127018922193,0.75,0.9686823294520611,0.674177310032762,4,18,14,8,6,1.0
76,2000-01-20,Partly Cloudy,0.3089430894308944,0.0,0.0,0.8472222222222223,0.2736318407960203,0.0,0.0,9.0,0.0,0.0,0.03166666666666667,0.16666666666666666,2000.0,1.0,3.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9719918716789179,0.6264698408504201,0.9330127018922193,0.75,0.9686823294520611,0.674177310032762,3,18,13,8,6,0.0
80,2000-01-21,Clear,0.4227642276422765,0.0,0.0,0.8958333333333334,0.2910447761194037,0.0,0.0,13.0,0.0,0.0,0.03333333333333333,0.23423423423423426,2000.0,1.0,3.0,21.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.923176335210009,0.2556790289518217,0.9330127018922193,0.75,0.9686823294520611,0.674177310032762,7,19,15,8,9,2.0
84,2000-01-22,Fog,0.43292682926829273,1.0,0.0,0.9999999999999999,0.3022388059701493,0.0,0.0,11.75,0.0,0.0,0.005416666666666667,0.025,2000.0,1.0,3.0,22.0,21.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8798822514075066,0.20850609624081146,0.9330127018922194,0.75,0.9686823294520611,0.6741773100327622,7,19,16,0,1,1.0
88,2000-01-23,Fog,0.4268292682926829,1.0,0.0,0.9791666666666666,0.31343283582089576,0.0,0.0,11.833333333333334,0.0,0.0,0.004490740740740741,0.0503003003003003,2000.0,1.0,3.0,23.0,5.333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9087569512537078,0.6526626025061254,0.9330127018922195,0.75,0.9686823294520611,0.6741773100327623,7,19,17,0,2,1.0
92,2000-01-24,Fog,0.3902439024390244,1.0,0.0,0.9874999999999998,0.3194029850746272,0.0,0.0,10.2,0.0,0.0,0.0061111111111111106,0.1455855855855856,2000.0,1.0,4.0,24.0,5.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9504983837549122,0.6207106781186547,0.9330127018922194,0.75,0.9447800549796661,0.7284149301950444,6,19,18,0,6,1.0
96,2000-01-25,Light Rain,0.4390243902439025,0.0,0.0,0.875,0.3208955223880601,1.0,0.0,14.0,0.0,0.0,0.04666666666666666,0.9,2000.0,1.0,4.0,25.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0669872981077807,0.9330127018922194,0.75,0.9447800549796661,0.7284149301950444,8,19,18,12,19,2.0
100,2000-01-26,Clear,0.4390243902439025,0.0,0.0,0.9999999999999999,0.3283582089552244,0.0,0.0,12.0,0.0,0.0,0.03666666666666667,0.0,2000.0,1.0,4.0,26.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0669872981077807,0.9330127018922194,0.75,0.9447800549796661,0.7284149301950444,8,19,19,9,1,1.0
104,2000-01-27,Clear,0.3902439024390244,0.0,0.0,0.875,0.343283582089553,0.0,0.0,12.0,0.0,0.0,0.02,0.7,2000.0,1.0,4.0,27.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.9330127018922193,0.9330127018922194,0.75,0.9447800549796661,0.7284149301950444,6,19,19,4,19,1.0
108,2000-01-28,Clear,0.3353658536585366,0.0,0.0,0.78125,0.32835820895522416,0.0,0.0,11.25,0.0,0.0,0.03333333333333333,0.36283783783783785,2000.0,1.0,4.0,28.0,16.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8216415231213733,0.34911165235168146,0.9330127018922194,0.75,0.9447800549796661,0.7284149301950444,4,17,19,8,13,1.0
112,2000-01-29,Clear,0.3170731707317074,0.0,0.0,0.8,0.30895522388059715,0.0,0.0,10.2,0.0,0.0,0.025,0.19027027027027027,2000.0,1.0,4.0,29.0,17.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9039058011260055,0.26680487699264915,0.9330127018922194,0.75,0.9447800549796661,0.7284149301950444,3,17,17,6,7,1.0
116,2000-01-30,Clear,0.3821138211382114,0.0,0.0,0.7951388888888888,0.29850746268656714,0.0,0.0,13.0,0.0,0.0,0.023888888888888887,0.40090090090090086,2000.0,1.0,4.0,30.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.923176335210009,0.2556790289518217,0.9330127018922193,0.75,0.9447800549796662,0.7284149301950444,6,17,16,5,14,2.0
