,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
415,2000-08-01,Haze,0.7127371273712737,0.0,0.0,0.693287037037037,0.19071310116086287,0.0,0.0,29.22222222222222,0.0,0.0,0.0537037037037037,0.30600600600600597,2000.0,8.0,31.0,1.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778081,0.06866035299699247,0.24562272746429972,17,15,4,14,11,7.0
419,2000-08-02,Haze,0.7046070460704607,0.0,0.0,0.6655092592592592,0.1981757877280271,0.0,0.0,29.444444444444443,0.0,0.0,0.0524074074074074,0.333933933933934,2000.0,8.0,31.0,2.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778081,0.06866035299699247,0.24562272746429972,17,14,5,14,12,7.0
423,2000-08-03,Haze,0.6937669376693766,0.0,0.0,0.670138888888889,0.20812603648424557,0.0,0.0,29.0,0.0,0.0,0.04925925925925925,0.31141141141141143,2000.0,8.0,31.0,3.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778081,0.06866035299699247,0.24562272746429972,17,14,6,13,11,7.0
427,2000-08-04,Clear,0.7317073170731708,0.0,0.0,0.8333333333333334,0.20895522388059717,0.0,0.0,27.0,0.0,0.0,0.04666666666666666,0.2256756756756757,2000.0,8.0,31.0,4.0,22.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9579878075183766,0.3102952387243695,0.24999999999999978,0.06698729810778081,0.06866035299699247,0.24562272746429975,18,18,6,12,8,6.0
431,2000-08-05,Haze,0.7208672086720866,0.0,0.0,0.6921296296296295,0.20812603648424588,0.0,0.0,29.555555555555557,0.0,0.0,0.05333333333333333,0.2617117117117117,2000.0,8.0,31.0,5.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778081,0.06866035299699247,0.24562272746429972,18,15,6,14,10,7.0
435,2000-08-06,Haze,0.7012195121951219,0.0,0.0,0.6041666666666667,0.2070895522388061,0.0,0.0,30.875,0.0,0.0,0.05166666666666666,0.36250000000000004,2000.0,8.0,31.0,6.0,9.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.88201188726444,0.5161761903189075,0.24999999999999978,0.06698729810778081,0.06866035299699247,0.24562272746429972,17,12,6,14,13,7.0
439,2000-08-07,Haze,0.7398373983739837,0.0,0.0,0.6574074074074073,0.20812603648424557,0.0,0.0,31.22222222222222,0.0,0.0,0.05092592592592594,0.22882882882882885,2000.0,8.0,32.0,7.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778081,0.10178402520066385,0.19646662631461817,18,14,6,13,8,8.0
443,2000-08-08,Haze,0.7317073170731707,0.0,0.0,0.63671875,0.20335820895522438,0.0,0.0,31.5,0.0,0.0,0.05041666666666666,0.2503378378378378,2000.0,8.0,32.0,8.0,11.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8820118872644401,0.4838238096810924,0.24999999999999978,0.06698729810778081,0.10178402520066385,0.19646662631461817,18,13,5,13,9,8.0
447,2000-08-09,Haze,0.7479674796747967,0.0,0.0,0.6956018518518517,0.19983416252073008,0.0,0.0,30.77777777777778,0.0,0.0,0.05629629629629629,0.3003003003003003,2000.0,8.0,32.0,9.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778081,0.10178402520066385,0.19646662631461817,19,15,5,15,11,7.0
451,2000-08-10,Haze,0.7859078590785907,0.0,0.0,0.8796296296296297,0.20646766169154251,0.0,0.0,28.333333333333332,0.0,0.0,0.052037037037037034,0.40600600600600595,2000.0,8.0,32.0,10.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8932286679177839,0.4999999999999999,0.2499999999999998,0.06698729810778081,0.10178402520066385,0.19646662631461817,19,19,6,14,15,7.0
