,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
1428,2001-05-01,Haze,0.5457317073170732,0.0,0.0,0.4153645833333333,0.2313432835820901,0.0,0.0,30.5,0.0,0.0,0.035833333333333335,0.1567567567567568,2001.0,5.0,18.0,1.0,9.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8882556636709794,0.5312499999999999,0.06698729810778065,0.75,0.2324142677977912,0.9229837607760186,11,8,8,9,6,7.0
1432,2001-05-02,Haze,0.516260162601626,0.0,0.0,0.33159722222222215,0.20895522388059776,0.0,0.0,32.166666666666664,0.0,0.0,0.03333333333333333,0.34234234234234234,2001.0,5.0,18.0,2.0,15.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8538470660372167,0.4367650795747899,0.06698729810778065,0.75,0.2324142677977912,0.9229837607760186,10,6,6,8,12,8.0
1436,2001-05-03,Haze,0.5176151761517616,0.0,0.0,0.3773148148148148,0.19983416252072997,0.0,0.0,30.22222222222222,0.0,0.0,0.051481481481481475,0.2672672672672673,2001.0,5.0,18.0,3.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.06698729810778065,0.75,0.2324142677977912,0.9229837607760187,10,7,5,13,10,7.0
1440,2001-05-04,Haze,0.46883468834688347,0.0,0.0,0.34606481481481477,0.21807628524046466,0.0,0.0,29.444444444444443,0.0,0.0,0.055185185185185184,0.3228228228228228,2001.0,5.0,18.0,4.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.06698729810778065,0.75,0.2324142677977912,0.9229837607760187,9,6,7,15,12,7.0
1444,2001-05-05,Haze,0.5176151761517614,0.0,0.0,0.3831018518518518,0.21558872305141008,0.0,0.0,30.0,0.0,0.0,0.046296296296296294,0.3504504504504504,2001.0,5.0,18.0,5.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.06698729810778065,0.75,0.2324142677977912,0.9229837607760187,10,7,7,12,13,7.0
1448,2001-05-06,Haze,0.5121951219512195,0.0,0.0,0.33749999999999997,0.2119402985074629,0.0,0.0,31.8,0.0,0.0,0.045,0.5405405405405406,2001.0,5.0,18.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9039058011260055,0.7331951230073506,0.06698729810778065,0.75,0.23241426779779123,0.9229837607760187,10,6,6,12,19,8.0
1452,2001-05-07,Mostly Cloudy,0.5365853658536586,0.0,0.0,0.40624999999999994,0.20895522388059717,0.0,0.0,30.0,0.0,0.0,0.04666666666666666,0.6,2001.0,5.0,19.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9829629131445341,0.6294095225512604,0.06698729810778065,0.75,0.18423973128520832,0.88843251673917,11,8,6,12,19,7.0
1456,2001-05-08,Haze,0.43292682926829273,0.0,0.0,0.28645833333333326,0.19402985074626944,0.0,0.0,30.5,0.0,0.0,0.03916666666666667,0.28851351351351356,2001.0,5.0,19.0,8.0,21.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8798822514075066,0.20850609624081146,0.06698729810778065,0.75,0.18423973128520832,0.88843251673917,7,5,4,10,11,7.0
1460,2001-05-09,Clear,0.4668989547038328,0.0,0.0,0.2738095238095238,0.1929637526652456,0.0,0.0,32.857142857142854,0.0,0.0,0.03928571428571429,0.36486486486486486,2001.0,5.0,19.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8860773867888925,0.4679794474225694,0.06698729810778065,0.75,0.18423973128520835,0.8884325167391702,9,5,4,10,13,8.0
1464,2001-05-10,Clear,0.4573170731707317,0.0,0.0,0.22916666666666666,0.1856343283582096,0.0,0.0,35.0,0.0,0.0,0.03760416666666667,0.39425675675675675,2001.0,5.0,19.0,10.0,9.125,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.88201188726444,0.5161761903189075,0.06698729810778065,0.75,0.18423973128520832,0.8884325167391702,8,4,3,9,14,9.0
1468,2001-05-11,Clear,0.451219512195122,0.0,0.0,0.20833333333333334,0.20335820895522416,0.0,0.0,36.25,0.0,0.0,0.03916666666666666,0.4256756756756757,2001.0,5.0,19.0,11.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8798822514075069,0.7914939037591883,0.06698729810778065,0.75,0.18423973128520832,0.88843251673917,8,3,5,10,15,9.0
